2022-07-23 14:03:17,970 - INFO - 当前持仓：0
2022-07-23 14:03:17,970 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:03:17,971 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:03:17,971 - INFO - Time cost: 0.18s
2022-07-23 14:04:13,577 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:04:13,578 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:04:17,796 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:04:17,979 - INFO - 当前持仓：0
2022-07-23 14:04:17,979 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:04:17,980 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:04:17,980 - INFO - Time cost: 0.18s
2022-07-23 14:05:13,645 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:05:13,646 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:05:17,797 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:05:18,055 - INFO - 当前持仓：0
2022-07-23 14:05:18,056 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:05:18,056 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:05:18,057 - INFO - Time cost: 0.26s
2022-07-23 14:06:13,566 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:06:13,567 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:06:17,809 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:06:17,950 - INFO - 当前持仓：0
2022-07-23 14:06:17,950 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:06:17,951 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:06:17,951 - INFO - Time cost: 0.14s
2022-07-23 14:07:13,652 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:07:13,653 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:07:17,810 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:07:18,025 - INFO - 当前持仓：0
